reach,PFOS,PFOA,PFHxS,PFBS,PFHxA,tot,PFOS_f,PFOA_f,PFHxS_f,PFBS_f,PFHxA_f
729,0.9362540897942586,0.8729495792324609,0.8667728384804885,0.7955438799704718,0.5714690197689135,4.042989407246593,0.23157470759535775,0.2159168603478899,0.214389094595919,0.19677120067258919,0.14134813678824412
730,0.9426980032279176,0.8451783835161383,0.8374660369586266,0.7484973094129629,0.491479468749488,3.8653192018651334,0.24388619774869752,0.21865681445100682,0.21666154675001328,0.1936443719969596,0.12715106905332277
731,0.936747971189245,0.8401858006947832,0.8323181894460804,0.7465606615550175,0.5117577322210944,3.8675703551062206,0.24220579981240387,0.21723865981791765,0.21520440820092623,0.19303091941672348,0.13232021275202874
732,0.911985976948348,0.8312574454255885,0.8247342538038971,0.7511721031903663,0.5121419942181681,3.831291773586368,0.23803615877959167,0.21696531993632817,0.2152627109973109,0.19606235901141367,0.1336734512753556
733,0.9477390022795578,0.8636397639025059,0.8565026568999966,0.7814911226572064,0.5761667245486634,4.02553927028793,0.23543156298951468,0.21454014131148527,0.2127671845662394,0.19413327511802156,0.1431278360147391
734,0.9316899412914654,0.8153317761548338,0.8062547903568689,0.704498102482617,0.4384752053902601,3.696249815676045,0.2520635746372189,0.2205835148633506,0.21812778642219688,0.19059807578340432,0.11862704829382938
735,0.918335477001616,0.8029222294642657,0.793666018975431,0.6844430846202126,0.3865717764255829,3.5859385864871083,0.25609347590674847,0.22390852773940897,0.22132727592329732,0.19086860193294983,0.10780211849759537
736,0.8804511691328883,0.7851644614305159,0.778314756338033,0.7032483357740444,0.4959728973750574,3.643151620050539,0.24167294171541354,0.2155179205579217,0.21363776134226223,0.19303295858004635,0.1361384178043562
737,0.9236665417341396,0.8075414767439562,0.7982007030988068,0.6914433668038567,0.4134145854999362,3.634266673880695,0.2541548611092543,0.22220204217475814,0.2196318472817193,0.1902566401561085,0.11375460927815989
738,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
739,0.9221106860973364,0.7635000033487638,0.7505498356321461,0.6029647986838641,0.292462666194684,3.331587989956794,0.2767781276907817,0.2291699951045463,0.2252829094998267,0.18098420347939953,0.08778476422544577
740,8821.615901082077,1701.5368754975354,213.4569129925757,330.5012214414732,372.684330655496,11439.795241669157,0.7711340731824964,0.14873840305285638,0.01865915503584054,0.028890484004261814,0.03257788472454498
741,0.9334988508048104,0.8174480635361313,0.8088264572663919,0.7148297354303916,0.4598427916390892,3.7344458986768143,0.2499698418808442,0.21889407042307638,0.21658539960452355,0.19141520718874774,0.12313548090280818
742,0.9159369710843384,0.8093256666566859,0.8007607938344452,0.6988621858685111,0.3805016602669932,3.605387277710974,0.25404676405965965,0.22447676333137756,0.22210118696120784,0.19383831251332645,0.10553697313442846
743,0.9192075076077812,0.8302411219370762,0.8225733232858247,0.7368482607280332,0.4895566530341608,3.798426866592876,0.241996895002034,0.21857499198919375,0.21655631454177734,0.19398774456041415,0.12888405390658073
744,0.9199921346075136,0.8126349163652608,0.8044902566546037,0.7159876416313858,0.4867589267724221,3.739863876031186,0.24599615523542173,0.21728997185524415,0.2151121760903084,0.1914475139643867,0.13015418285463903
745,0.9327572537324716,0.8386469111534094,0.831532262943189,0.7486420228679157,0.4517766864788965,3.8033551371758825,0.24524590002528002,0.22050186766837993,0.21863124345538487,0.1968372649585932,0.11878372389236197
746,0.8999480273477579,0.797839992775918,0.7899806320380426,0.7026827924733055,0.4607177722029675,3.6511692168379914,0.24648214692364673,0.2185163013252145,0.21636374134480313,0.1924541840550045,0.12618362635133115
747,0.9306551275539092,0.8347049662396585,0.8272632120589094,0.7455613817474148,0.4584187617867534,3.7966034493866454,0.24512834694501998,0.21985571507988488,0.21789560671461664,0.19637589010457832,0.12074444115590016
748,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
749,0.9399924894554172,0.8448105561914734,0.8374967144096994,0.755315064670722,0.4776348057304652,3.8552496304577772,0.24382143299597472,0.21913251726092753,0.21723540488615622,0.1959185881773977,0.12389205667954378
750,0.8979845476476284,0.8227921642212103,0.8168522002594892,0.7507666987166665,0.5534318490405663,3.84182745988556,0.23373890603467584,0.21416687053554442,0.2126207407252541,0.19541916094769915,0.1440543217568266
751,0.8851085115670274,0.8012467241298866,0.7947442954802989,0.7207129979927381,0.5019787840344048,3.7037913132043556,0.23897364530542917,0.21633149828754353,0.21457588408044553,0.19458790656572097,0.13553106576086088
752,0.9337046891990762,0.8694194512603475,0.863304080383643,0.7930923151462017,0.5725468685193454,4.032067404508614,0.23156971238998084,0.21562621951413116,0.21410953582231929,0.19669619467655092,0.1419983375970178
753,0.9331370002695786,0.8220154649441317,0.8140375443831025,0.7227258812146441,0.4606781308791876,3.7525940216906446,0.2486645224279218,0.21905259673514899,0.21692662187218342,0.19259367707702008,0.12276258188772568
754,0.9119860296318456,0.8312575947823511,0.8247344107250718,0.7511723438620287,0.5121424880277294,3.8312928670290267,0.23803610459542981,0.2169652969982817,0.21526269051956123,0.19606236587299178,0.1336735420137354
755,0.9368395768424942,0.8347289416206045,0.8267882196511612,0.7439020404266956,0.5258918457420485,3.868150624283004,0.24219314805408998,0.21579535615300113,0.21374250900697894,0.19231465180200538,0.1359543349839246
756,0.9316899564169248,0.8153318208532182,0.8062548369884727,0.7044981705886043,0.4384753002305278,3.696250085077748,0.25206356035763944,0.22058351087899083,0.21812778313984502,0.19059808031733483,0.11862706530618984
757,0.9186880759809626,0.803232072091141,0.7939180996265834,0.6841875744504402,0.376925096993466,3.576950919142593,0.2568355274500594,0.22455775610241763,0.22195387009025222,0.19127675775166694,0.10537608860560384
758,0.9236665469753804,0.8075414935278006,0.7982007206426754,0.6914433933368379,0.4134146192491515,3.6342667737318455,0.25415485556854533,0.2222020406879974,0.2196318460747017,0.19025664222960428,0.1137546154391514
759,0.894047154321862,0.7937664534181601,0.7857305118618149,0.6973657218754139,0.470216949198976,3.6411267906762266,0.24554134083197374,0.21800022329646548,0.21579323023681077,0.19152470154600132,0.1291405040887488
760,0.9207023440545182,0.770661671908237,0.7583748526823197,0.6185590992950605,0.3148732970739485,3.383171265014084,0.27214180776942887,0.227792686665843,0.2241609405130611,0.1828341076585981,0.09307045739306896
761,0.9334989587942492,0.8174483606843408,0.8088267654585142,0.71483016877204,0.4598434526736341,3.734447706382778,0.24996974979693726,0.21889404403419246,0.2165853772904887,0.19141523057084964,0.12313559830753204
762,0.915735696125155,0.8091438090066818,0.8005746724391206,0.6986533698590359,0.3806550067809908,3.6047625542109842,0.2540349557990769,0.22446521701171754,0.2220880461332776,0.19381397785629134,0.10559780319963658
763,0.9221216298759284,0.8342973687836177,0.8267238776297847,0.7419179524022993,0.4963769648076576,3.8214377934992876,0.24130227409289903,0.2183202799226132,0.21633843655289606,0.1941462853757265,0.12989272405586527
764,0.9199921485874248,0.8126349575846132,0.8044902995160805,0.7159877015796368,0.4867590122939811,3.739864119561737,0.24599614295485042,0.21728996872748507,0.2151121735434485,0.1914475175273323,0.13015419724688365
765,0.9310999700428034,0.8336011272526707,0.8264624506176173,0.7448234653001953,0.4581799667993979,3.7941669800126845,0.24540300280608382,0.21970596751381874,0.21782448030657162,0.19630750813653047,0.12075904123699535
766,0.8999480576619061,0.7978400751229546,0.78998071792455,0.7026829178865159,0.4607179610143541,3.651169729610281,0.24648212061014343,0.2185162931902688,0.2163637344815715,0.19245419137540862,0.12618366034260758
767,0.930498844715215,0.8342503463534254,0.826779868668253,0.7448435558130667,0.4603514603645035,3.796724075914464,0.24507939637175208,0.21972898995892695,0.21776137852975744,0.19618058645298492,0.12124964868657859
768,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
769,0.9399924930265936,0.8448105667494908,0.8374967254313513,0.75531508172355,0.4776348390275519,3.855249705958538,0.24382142914731939,0.2191325157080698,0.21723540349071188,0.1959185887638255,0.12389206289007333
770,0.8979916003264872,0.8227615514304762,0.8168183732221135,0.7507095887359266,0.5533592444049688,3.8416403581199723,0.23375212581480367,0.21416933255905313,0.21262229076067113,0.19541381252650886,0.14404243833896324
771,0.8851085689383312,0.8012468615538867,0.7947444398376062,0.7207132197912506,0.5019791490839175,3.7037922392049922,0.23897360104850726,0.21633148130519111,0.2145758694089698,0.19458791780014895,0.1355311304371829
772,0.9336230572902922,0.8693064159604391,0.8631930101038486,0.7930138149545202,0.572581379146694,4.031717677455794,0.23156955223101156,0.21561688726900463,0.2141005594043888,0.19669378622139774,0.14201921487419727
773,0.9323725329447966,0.8209373110676816,0.812948714421278,0.7216904911416623,0.459903944766413,3.7478529943418315,0.24877510786906745,0.21904202547620152,0.2169105126718135,0.19256104554559775,0.12271130843731978
774,0.913416067386738,0.832281864391195,0.8256202889598792,0.750483418537139,0.5134156537744287,3.8352172930493795,0.238165401747154,0.21701035451095604,0.21527340587876542,0.19568211164912377,0.1338687262140008
775,0.943157919119664,0.8353057193183896,0.826550878829412,0.7298972644822116,0.4929865911668835,3.8278983729165605,0.2463905326726454,0.21821522881286728,0.21592811467448772,0.19067832877864171,0.12878779506135793
776,0.9316900191352068,0.8153320061967854,0.8062550303482141,0.7044984529927695,0.4384756934896225,3.6962512021625984,0.25206350114680914,0.22058349435767566,0.21812776952943333,0.190598099117447,0.11862713584863487
777,0.9188534990927968,0.803683302147924,0.7944173698366418,0.6855325087901887,0.3751204283756235,3.5776071082431744,0.25683465827638363,0.22464269491643035,0.22205271451027211,0.1916176058602554,0.1048523264366586
778,0.9236665851834516,0.8075416158802126,0.7982008485355863,0.691443586759438,0.4134148652774519,3.63426750163614,0.25415481517736893,0.22220202984966267,0.219631837275665,0.19025665734516004,0.1137546603521434
779,0.8923884811046531,0.7915684089449245,0.783554865334815,0.6955601407758979,0.4693159397310778,3.632387835891368,0.24567544035001587,0.21791957376453386,0.21571343720308844,0.19148840162471562,0.12920314705764624
780,0.9205713288578472,0.7705735113880703,0.7582942355266205,0.6185694395814955,0.3150218194647812,3.3830303348188147,0.27211441747451853,0.22777611641763182,0.22414644873919892,0.1828447806734267,0.09311823669522397
781,0.9338830169279788,0.8186006685867827,0.8100052801256657,0.7163075822158081,0.4618644261465216,3.7406609740027568,0.2496572192503887,0.21883850856198428,0.21654068245027458,0.19149224888170266,0.12347134085564987
782,0.9150446753798231,0.808460441218158,0.7999081811353093,0.6982265980137711,0.3809767924498553,3.6026166881969166,0.2539944586327324,0.22440923117546166,0.22203532886415886,0.19381095976747623,0.10575002156017085
783,0.9221216352929498,0.8342973883565414,0.8267238981968621,0.7419179831136529,0.4963770158847826,3.821437920844789,0.24130226746928296,0.2183202777691877,0.2163384347256652,0.1941462869425968,0.12989273309326732
784,0.922157954305954,0.8141122417979686,0.8059402891321958,0.7172917899229336,0.4871515795516334,3.7466538547106856,0.2461284095264153,0.21729048729024739,0.21510935367538245,0.1914486413045815,0.13002310820337337
785,0.9302713962428736,0.8325325212390863,0.8253860293421462,0.7438467065108797,0.4585024656673733,3.790539119002359,0.24541928391645618,0.2196343303952506,0.21774898066726234,0.19623770739679228,0.12095969762423865
786,0.8999482065307638,0.7978404795185429,0.7899811397020563,0.7026835337747303,0.4607188882444384,3.6511722477705315,0.24648199138791319,0.21851625324050872,0.21636370077704012,0.192454227324882,0.12618382726965602
787,0.9304620495888932,0.8341433107864442,0.8266660696117927,0.7446745492325507,0.4608068068867932,3.7967527861064743,0.2450678519269808,0.21969913707282704,0.21772975913439155,0.1961345895254365,0.12136866234036407
788,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
789,0.8851086086523489,0.8012469566825717,0.7947445397657193,0.7207133733263209,0.501979401781383,3.7037928802083435,0.2389735704126523,0.2163314695495339,0.214575859252965,0.19458792557692367,0.13553117520792524
790,0.9311665658252718,0.867486834672435,0.8614590339766642,0.792305542187225,0.5749141615271804,4.027332138188776,0.2312117634886821,0.2153998738883683,0.21390315087448702,0.19673210825456053,0.1427531034939021
791,0.9323725617816252,0.82093737622175,0.8129487826294015,0.7216905969496656,0.4599040867840377,3.74785340436648,0.2487750883466663,0.219042018896819,0.21691050714050505,0.19256105271056004,0.1227113329054496
792,0.9131914637679128,0.8319941368824434,0.825332527372535,0.7502190477211348,0.513325652480838,3.8340628282248637,0.23817853402019293,0.21700065287340353,0.2152631723446891,0.19567207981004303,0.13388556095167148
793,0.9300791352683664,0.8109984355334203,0.8019164691010793,0.6991760799169984,0.4332169060244777,3.6753870258443424,0.25305610775907345,0.22065660836007076,0.2181855852083648,0.19023196060729888,0.117869738065192
794,0.9188535345630214,0.8036834166173007,0.7944174894830585,0.6855327022609932,0.3751207062618935,3.577607849186267,0.25683461499896254,0.22464268038770652,0.22205270196501556,0.19161762025341003,0.1048523823949054
795,0.9222976917783906,0.8089777188970253,0.7998113535054467,0.6948833093033748,0.4181134045815199,3.6440834780657574,0.2530945565132709,0.22199758149514798,0.2194821711191914,0.19068808754957828,0.11473760332281144
796,0.9190626544492824,0.7758291768302761,0.7640057383347817,0.629152037975713,0.3290051123318697,3.4170547199219223,0.26896339970531186,0.22704616707103928,0.22358604147616307,0.1841211480482492,0.09628324369923677
797,0.93299594372145,0.8186313718339078,0.8100595095177757,0.7165809365309328,0.4627873607387642,3.7410551223428308,0.24939379752767785,0.2188236593854947,0.21653236400603396,0.19154514250572574,0.12370503657506769
798,0.9150447267125406,0.8084605988463701,0.799908346751839,0.6982268743592619,0.3809771686782795,3.6026177153482912,0.2539944004644624,0.224409210947382,0.2220353115302732,0.19381098121640675,0.10575009584147556
799,0.9217069756924144,0.8362375718606841,0.8288114386444662,0.7449664286267009,0.499390248196263,3.8311126630205288,0.2405846699808931,0.21827537987394427,0.21633700481964266,0.19445171524644067,0.13035123007907926
800,0.9218742300078968,0.8141673496999391,0.8059646435406479,0.7171215377860319,0.4867757668860829,3.7459035279205986,0.24610196795955436,0.21734872338046954,0.21515894297151045,0.19144153938852657,0.1299488262999391
801,0.9287103119380836,0.8305352181624642,0.8232661314101535,0.7410201187209318,0.4630296944631548,3.7865614746947878,0.24526481826442326,0.2193375767732409,0.21741787025298778,0.19569736914958208,0.12228236555976603
802,0.8998095758902654,0.7978719970202479,0.789993673452804,0.702411118011814,0.4608080753765451,3.650894439751677,0.24646277528403912,0.21854151364467192,0.21638359763327944,0.19239425560044127,0.12621785783756814
803,0.9520143506771463,0.8361139673279749,0.826217958628889,0.7102662383049229,0.4468623297200188,3.7714748446589517,0.25242495042101637,0.22169416521816504,0.2190702557114901,0.18832585859899884,0.1184847700503297
804,0.9288425020218036,0.86538664356917,0.8594186457671554,0.7909193047931039,0.5754332049475369,4.0200003010987695,0.23105533145555415,0.2152702932217785,0.21378571676530825,0.19674608098335847,0.14314257757400073
805,0.9308026769634764,0.8174576856434762,0.8093777904056171,0.7181193854175867,0.4575284191672176,3.733285957597374,0.24932530953576135,0.21896465872910695,0.2168003736114839,0.19235584779038623,0.12255381033326164
806,0.913191518274547,0.831994296909699,0.825332695609787,0.7502193041931202,0.5133261583292082,3.8340639733163617,0.23817847710158604,0.21700062980171048,0.21526315193324655,0.19567208826309718,0.13388565290035967
807,0.9307949769426104,0.8121575347543708,0.8031045916975421,0.7006503854791789,0.4345559783707174,3.6812634672444196,0.2528466069393695,0.2206192362977771,0.2181600417474872,0.19032878024447547,0.11804533477089071
808,0.9188535582273588,0.8036834929867699,0.7944175693064461,0.6855328313371105,0.3751208916567634,3.5776083435144486,0.2568345861259723,0.22464267069471186,0.22205269359531216,0.19161762985595013,0.10485241972805356
809,0.9222977697681284,0.8089779698109595,0.7998116159823667,0.694883707613561,0.4181139246783156,3.644084987853331,0.2530944730549324,0.22199755837404736,0.21948215221333853,0.1906881178484548,0.11473769850922699
810,0.9185232861299346,0.7755590525993413,0.7637634470630811,0.6294071737641515,0.3286444185461816,3.4158973781026902,0.268896627872385,0.2270440141354932,0.22359086428038485,0.1842582209286821,0.09621027278305483
811,0.9329959745979072,0.8186314582040307,0.8100595991408263,0.7165810626643161,0.4627875538933945,3.7410556485004745,0.24939377070530333,0.2188236516963233,0.2165323575086412,0.19154514928200625,0.123705070807726
812,0.9150384594645266,0.8084616778537967,0.7999093962147841,0.698227944176989,0.3810056152987575,3.602643093008854,0.2539908716575932,0.22440792967326276,0.22203403877754543,0.19380991293085412,0.10575724696074441
813,0.9187499742458056,0.834609282691613,0.8272806719028929,0.7441034940963926,0.4995806639017286,3.8243240868384327,0.24023852408526808,0.21823706980377394,0.21632075449620314,0.19457124375448598,0.13063240786026892
814,0.921874249906846,0.8141674094981871,0.8059647056598299,0.7171216243204255,0.4867758903622806,3.745903879747569,0.24610195015707922,0.21734871893003635,0.2151589393463408,0.1914415445088119,0.1299488470577317
815,0.9285411730143964,0.8305476107600508,0.8232723140823834,0.7409841932793785,0.463900615153077,3.7872459062892863,0.2451758338354569,0.21930121024906324,0.2173802109641777,0.19565251679297185,0.12249022815833029
816,0.8995182531548098,0.7978224418535409,0.7899577310005961,0.7024796110053649,0.461052260361349,3.6508302973756606,0.24638730915578677,0.21853177958642517,0.21637755432468175,0.1924163967605755,0.12628696017253085
817,0.9459793898834026,0.8355632517316084,0.8264448631497462,0.7236433312471483,0.4782925392120799,3.8099233752239856,0.24829354732830772,0.21931235078513503,0.2169190248087757,0.1899364527782938,0.12553862429948767
818,0.9274452554342786,0.8646034018711927,0.8587225405384239,0.7910457789531604,0.5776107374976516,4.019427714294707,0.23074062313296714,0.21510609552606558,0.21364298640934876,0.19680557412187868,0.1437047208097398
819,0.9308027262218364,0.8174577987897421,0.8093779085169541,0.7181195649039501,0.4575286635627043,3.7332866619951868,0.24932527568734458,0.21896464772219412,0.21680036434287553,0.19235585957392415,0.12255385267366167
820,0.913191572893622,0.8319944572670243,0.8253328641940489,0.7502195611941589,0.5133266652210996,3.834065120769954,0.23817842006560275,0.21700060668243001,0.21526313147970377,0.19567209673358402,0.1338857450386794
821,0.9199904376504784,0.8041684155406693,0.7949784894730251,0.6873419944621022,0.3788620804752476,3.585341417601523,0.2565977212474014,0.22429339967255668,0.2217302055447874,0.19170893770053055,0.10566973583472396
822,0.9215457451575192,0.8059197130848259,0.7966263789434584,0.6910894596848982,0.4183413039723753,3.6335226008430768,0.2536232318862405,0.22180121100604425,0.21924354585234154,0.19019820037022656,0.11513381088514728
823,0.9185233042415106,0.7755591277912812,0.7637635250297997,0.6294072788757838,0.3286445387266784,3.415897774665054,0.26889660195746823,0.22704400978958708,0.22359086114767898,0.18425823030886818,0.09621029679639745
824,0.9344663994766472,0.8213456817920165,0.8128466562903426,0.7203998735050573,0.4702416878346215,3.759300298898685,0.24857455515070348,0.21848365825753155,0.2162228584208801,0.19163137185824283,0.1250875563126421
825,0.9144358899610594,0.8085654250353507,0.8000103031680904,0.6983308111245294,0.3837406534036327,3.605083082692663,0.25365182132725234,0.2242848240910518,0.22191175205053995,0.1937072725111625,0.10644433001999333
826,0.917539689593938,0.8333715334109897,0.8260709989953433,0.7432269571754412,0.4993708984277375,3.8195800776034496,0.2402200427670147,0.21818407167258,0.21627272689977264,0.1945834207098939,0.1307397379507388
827,0.9218742579019448,0.814167433524227,0.8059647306183864,0.717121659088649,0.4867759399731709,3.7459040211063783,0.24610194300431193,0.21734871714191895,0.21515893788980187,0.19144154656606557,0.1299488553979016
828,0.9284808045998368,0.8305520942377183,0.8232745828237085,0.7409714618859988,0.4642117704118005,3.7874907139590626,0.2451440477933994,0.21928821928900322,0.21736675941923034,0.19563650919462233,0.12256446430374482
829,0.8929432242425667,0.7934577164206634,0.7859430347734455,0.702745129892653,0.47309502997908,3.648184135308409,0.24476374851815952,0.21749387832190284,0.21543403666684816,0.19262874455574722,0.12967959193734216
830,0.9450412474152982,0.8348155343977939,0.825735111161924,0.7234853542924141,0.4791425170437401,3.8082197643111706,0.248158274969259,0.21921411737350063,0.21682969005631497,0.18997993788924045,0.12581797971168485
831,0.927688119195496,0.8613388082495128,0.8553384795153245,0.7872553146731985,0.5774131238375668,4.009033845471099,0.23139942314118428,0.21484947282810915,0.21335277088807272,0.19637033385550995,0.14402799928712384
832,0.9308027658596956,0.81745788983776,0.80937800356033,0.7181197093353822,0.4575288602262089,3.7332872288193766,0.24932524844975693,0.2189646388650023,0.21680035688448476,0.1923558690560442,0.12255388674471182
833,0.913292604514558,0.831330106848264,0.8246090309045552,0.7492231860412208,0.5131592872023657,3.831614215510964,0.23835713961426727,0.2169660253067524,0.2152119144893061,0.1955372184935138,0.1339277020961604
834,0.9199904448022524,0.8041684377121169,0.7949785126449217,0.6873420317171222,0.3788621346133891,3.5853415614898023,0.2565977129442509,0.22429339685504443,0.2217302031091809,0.1917089403977215,0.10566974669380232
835,0.9205250407975912,0.8051169241874688,0.7958533592143126,0.6905991912642682,0.4183224130078176,3.6304169284714582,0.2535590426483514,0.22176982425168815,0.21921817105160885,0.1902258624479906,0.11522709960036105
836,0.9186111524822532,0.7760410200096223,0.7642830062258604,0.6303728999444549,0.3300386469208392,3.41934672558303,0.2686510688165505,0.2269559311442159,0.2235172585767953,0.18435477608284095,0.09652096537959734
837,0.9344664391907556,0.821345795245802,0.8128467739488391,0.7204000389895012,0.470241941039317,3.7593009884142146,0.2485745201224075,0.21848364836364703,0.21622285006014433,0.1916313807300084,0.12508760072379282
838,0.914324933354012,0.8074004072884623,0.7986884050672949,0.6954405416417253,0.3828920457298793,3.598746333081374,0.2540676248695569,0.22435602083604975,0.22193517718250222,0.19324522410732534,0.10639595300456578
839,0.9172356916512032,0.8346886620329118,0.8275274132922726,0.7462852929751453,0.5048445281540493,3.8305815881055825,0.23945076499592924,0.21790128805106793,0.2160317941959114,0.1948229729115942,0.1317931798454972
840,0.9252225476971988,0.8151366150660442,0.8067513799915473,0.7171447220641325,0.4866251547224597,3.7508804195413825,0.2466681003417126,0.21731874223964473,0.2150832044094299,0.1911937043708307,0.1297362486383821
841,0.8898980694022244,0.7897071716519021,0.7821724266955783,0.6985999221238998,0.4667099911597094,3.627087581033314,0.2453478305998619,0.2177248698877362,0.2156475158707766,0.1926063009277755,0.1286734827138498
842,0.9471544279170618,0.8382138352816332,0.8291290541069702,0.7268362639380055,0.4786639143915605,3.819997495635231,0.24794634787046074,0.21942784942644206,0.217049632900111,0.19027139802277257,0.1253047717802137
843,0.9287362656236126,0.8612224042789443,0.8551500033005243,0.7864962742771813,0.5772593477277697,4.008864295208032,0.2316706671098273,0.21482952299193575,0.2133147795306321,0.19618929860442372,0.14399573176318106
844,0.9317138616206316,0.8071848389101162,0.7984771003277357,0.7059020550103231,0.4519157702855105,3.695193626154317,0.25214209480824695,0.21844182486052136,0.21608532085468315,0.19103249421464646,0.12229826526190209
845,0.909949249505978,0.8276332227153536,0.8209269513192009,0.7458072007689855,0.5148266301539565,3.8191432544634742,0.2382600465281082,0.2167065144121236,0.21495055215846504,0.1952812845910801,0.13480160231022312
846,0.9217590097965034,0.8045676708201155,0.7953898685299209,0.689136743522021,0.3876706315727082,3.598523924241269,0.2561491959486838,0.22358269328159452,0.22103225802441342,0.19150539444233988,0.10773045830296839
847,0.9201538748508016,0.8034004792588996,0.7940617456608262,0.6884384386755603,0.4184551056142315,3.624509644060319,0.25386989281673117,0.22165770218751538,0.219081151284036,0.18993974531251195,0.11545150839920557
848,0.9186243638709386,0.7761134858801017,0.7643611239751658,0.630518098042128,0.3302482688261813,3.4198653405945154,0.26861419160768574,0.22694270346480389,0.22350620502568908,0.18436927634481584,0.09656762355700542
849,0.9344664734862104,0.8213458932198081,0.8128468755538618,0.7204001818950478,0.4702421596965123,3.7593015838514403,0.24857448987341968,0.2184836398196953,0.2162228428401566,0.19163138839129554,0.1250876390754329
850,0.9136485177231728,0.8082861123786846,0.7996561530971822,0.6972278624489777,0.3865118532265398,3.605330498874557,0.2534160233044871,0.2241919603850465,0.22179829376164084,0.1933880576736654,0.10720566487516017
851,0.9169258914584756,0.8343062244913413,0.8271467943659182,0.745942076050273,0.5047019986948321,3.82902298506084,0.23946732496407472,0.21789010610446488,0.21602032622762526,0.19481263992423398,0.1318096027796012
852,0.9251734450858826,0.8150836690386453,0.8066989819727194,0.7170979408796196,0.4865850366092994,3.750639073586166,0.2466708811310068,0.21731860972143732,0.21508307414965305,0.19119353443784393,0.12973390056005898
853,0.8896440644552376,0.7894921329850844,0.7819669103323779,0.6984877187323888,0.4667377920814585,3.626328618586547,0.24532913533964246,0.21771113873645814,0.2156359758253705,0.19261567061306265,0.1287080794854663
854,0.9471544823829068,0.8382140221262246,0.8291292507096935,0.7268365469181242,0.4786642807877082,3.819998582924657,0.24794629155536202,0.21942783588272263,0.21704962258779106,0.19027141794425628,0.12530483202986806
855,0.9276506777064244,0.8599010702441817,0.8537995626038183,0.7847999210076869,0.5752215610794223,4.001372792641534,0.23183310473154625,0.21490151375686045,0.2133766601737142,0.19613266788111383,0.14375605345676526
856,0.9307527801440988,0.8057000336516219,0.7968528787658075,0.7030028018644036,0.450753142499055,3.6870616369249865,0.2524375428994313,0.218520901734525,0.21612138804123265,0.1906674938178437,0.12225267350696736
857,0.9094136448267822,0.8269028488174558,0.8201895731483339,0.7450022972731906,0.5142138902986537,3.815722254364416,0.23833329162954578,0.21670939174664663,0.21495001954353532,0.1952454208167427,0.13476187626352962
858,0.9217590492295528,0.8045677895798182,0.7953899924835597,0.6891369384119308,0.3876709156590303,3.598524685363892,0.2561491527287778,0.22358267899403286,0.22103224571964492,0.1915054080953855,0.10773051446215881
859,0.9201539667573092,0.8034007689361586,0.7940620479808382,0.6884388864769254,0.4184556700989136,3.624511340250145,0.253869799368266,0.22165767837843545,0.21908113216885017,0.18993977997304679,0.11545161011140165
860,0.9344665395771786,0.8213460820261818,0.8128470713575981,0.7204004572893394,0.470242581072545,3.759302731322843,0.24857443158038875,0.21848362335457944,0.21622282892646139,0.19163140315540408,0.12508771298316632
861,0.9123354210256124,0.807882158699633,0.799284550010821,0.6973441222761408,0.38970975164523,3.6065560036574373,0.2529658267057009,0.22400377475917557,0.2216198914422125,0.1933545802613237,0.10805592683158731
862,0.9163111058699324,0.8339053858491945,0.8267884225647549,0.7462080590171104,0.5073111851991368,3.830524158500129,0.23921298181518869,0.2177000721947454,0.21584211151104976,0.19480573105412652,0.1324391034248896
863,0.9250676909126928,0.8149393093552387,0.8065528839478115,0.7169394093059738,0.4863241604720594,3.749823453993776,0.24669633177728484,0.21732738070302532,0.21509089530302733,0.19119284363704972,0.12969254857961285
864,0.8896441500584473,0.7894923458380091,0.7819671322391584,0.698488041151514,0.4667382857017919,3.626329954988921,0.24532906853512323,0.21771111720042616,0.21563595755079254,0.1926156885394749,0.1287081681741831
865,0.9471544871639536,0.8382140385275625,0.8291292679676064,0.7268365717583015,0.4786643129501986,3.8199986783676225,0.24794628661198792,0.2194278346938464,0.2170496216825691,0.1902714196929765,0.12530483731862008
866,0.9277926280676932,0.8583981652146235,0.8521850945388021,0.7819809399119764,0.5718014289259988,3.9921582566590943,0.23240376969527565,0.21502107632701634,0.21346475759504777,0.19587924366665524,0.14323115271600495
867,0.9319567349567462,0.8068157330946855,0.7978280995710197,0.7022983671555397,0.4508882283788792,3.6897871631568706,0.2525773693026218,0.21866186243772345,0.21622604889991057,0.19033573919062433,0.12219898016911979
868,0.908788017194953,0.8261115113137031,0.819397489335541,0.7441980474636367,0.5135566123673279,3.8120516776751616,0.23839866141300353,0.2167104701522619,0.21494920809553747,0.19522244460166852,0.13471921573752857
869,0.921759075760138,0.8045678694814463,0.795390075879673,0.689137069534027,0.3876711067926174,3.598525197447902,0.25614912365039316,0.22358266938134855,0.22103223744098527,0.19150541728115938,0.10773055224611358
870,0.919926960824816,0.8032377727649556,0.7939066107887827,0.6883514803197366,0.4184499292903356,3.623872753988626,0.2538518936163792,0.22165175967640408,0.2190768453210635,0.18994913095723368,0.11547037042891957
