reach,row,col,Channel,d,gwf_q_m3d,gain_m3d,c_PFOS,load_PFOS,c_PFOA,load_PFOA,c_PFHxS,load_PFHxS,c_PFBS,load_PFBS,c_PFHxA,load_PFHxA
865,72,30,106,62.47707664750989,-178.1626843634226,0.0,0.999963512852629,0.0,0.9995024714227111,0.0,0.9994364595794546,0.0,0.9984364889894713,0.0,0.9917143584059732,0.0
866,115,87,270,35.46436061327355,763.6055153790477,763.6055153790477,0.9998601575884731,0.2786770367939475,0.9982273920369529,0.2782219588890789,0.9980072119210295,0.2781605911650019,0.9948143638018119,0.27727069326673714,0.9755273525052636,0.271895094373291
867,42,36,64,65.87699067828801,1313.2374502251382,1313.2374502251382,0.999973538491643,0.4793189854932016,0.9996667354431233,0.4791719250757985,0.9996251873935049,0.47915200977981737,0.9990145682152082,0.4788593206697582,0.9949236918280718,0.47689843406208055
868,92,84,195,116.93480189698931,131.67146413539788,131.67146413539788,0.9999567232879331,0.048058004526985325,0.9994452011480841,0.04803342072976689,0.9993763395125012,0.048030111233748216,0.9983712917363827,0.04798180855279247,0.9917522831624257,0.04766369844202141
869,101,46,68,78.05275623436138,-341.7061572415336,0.0,0.999971401099006,0.0,0.9995456465584822,0.0,0.9994873052410105,0.0,0.9986179021714686,0.0,0.992784863399287,0.0
870,76,42,88,64.6838505198945,100.91416034092178,100.91416034092178,0.99990614770677,0.03683021160017736,0.9987374377064688,0.036787163723425075,0.9985749134846766,0.03678117736011238,0.9962251606500987,0.03669462734308919,0.981563417541624,0.03615458155744119
871,62,41,105,70.76425518991361,1889.794462204115,1889.794462204115,0.9999945061895711,0.6897711892115304,0.9999131061924683,0.6897150415302622,0.9999010866270956,0.6897067507348132,0.9997142213127294,0.6895778557165757,0.9982437962465072,0.6885635932978357
872,97,29,237,34.87579935517152,181.7972638812888,181.7972638812888,0.9999657997545784,0.06635373192514019,0.999550228855809,0.06632615630203427,0.9994915877415244,0.06632226511217759,0.9986166846371977,0.06626421004063493,0.9926432881095535,0.06586783933278158
873,73,87,175,38.65488754548351,1177.3800946296835,1177.3800946296835,0.9999503780926454,0.4297224098360529,0.9993826043391939,0.429478412622871,0.9993067611861071,0.4294458195030242,0.9982202800484841,0.428978911041435,0.9915106173217615,0.42609547552375054
874,41,33,54,107.95604811154796,878.5347630836417,878.5347630836417,0.9999737611512326,0.3206567746401425,0.9996783610308086,0.3205620501048363,0.9996368879609915,0.32054875113508463,0.9989990433826413,0.32034421658311796,0.9944125611181034,0.31887349138309096
875,121,23,150,146.89289177670034,647.9615629914601,647.9615629914601,0.9998576857134501,0.2364723123134276,0.9987804758435982,0.23621754574773485,0.9986482598261605,0.2361862758702162,0.9967849305265767,0.23574558736587212,0.9849481366533546,0.23294611494337336
876,72,30,106,62.47707664750989,-130.588071285676,0.0,0.999963512852629,0.0,0.9995024714227111,0.0,0.9994364595794546,0.0,0.9984364889894713,0.0,0.9917143584059732,0.0
877,115,86,239,61.140378439242646,246.2875500072458,246.2875500072458,0.9998525822916527,0.08988170364427568,0.9981652542874799,0.08973002136800037,0.9979412864721431,0.08970988779115066,0.9947416266834986,0.08942225451602695,0.9759982520570785,0.08773731968332966
878,42,35,64,64.0101494951223,55.56638397967989,55.56638397967989,0.9999759827264543,0.020281243040722104,0.9996926071347675,0.020275495693439685,0.9996542247469259,0.02027471723220687,0.9990915602057878,0.020263305421817084,0.9953598482388757,0.020187619846697
879,92,83,195,50.57574392751139,104.98657536288006,104.98657536288006,0.999962411842146,0.038318659625483156,0.9995200359020674,0.03830170773521846,0.9994585092375857,0.038299350027282394,0.9985377722179459,0.03826406729260923,0.9923834199783613,0.03802823189930728
880,101,45,63,48.144446081226064,673.0760808117366,673.0760808117366,0.9989735404879398,0.24542059634518024,0.9932662579458787,0.24401847243677427,0.9926214786922922,0.24386006773183194,0.9838502171010134,0.2417052076047261,0.9332783509294676,0.229281077183767
881,77,42,88,127.24345351920228,-478.227047420426,0.0,0.9999275867954032,0.0,0.9991424784075537,0.0,0.9990376705102553,0.0,0.9975277164791391,0.0,0.9877281821101058,0.0
882,62,40,233,27.23515092458905,475.8988773332447,475.8988773332447,0.999929194926473,0.17369079116655897,0.9990236686835755,0.17353349845988633,0.9988996023455742,0.17351194775358242,0.9970860642681864,0.17319693058529648,0.9861639732576106,0.17129972962502293
883,98,29,474,111.05937829878526,-30.766746193498197,0.0,0.9999718877403413,0.0,0.9996300783284846,0.0,0.9995841519541812,0.0,0.9989197807415753,0.0,0.9947048080429798,0.0
884,74,87,175,123.06375860704668,-38.09805689323145,0.0,0.9999815307640262,0.0,0.9997513258955678,0.0,0.9997206656981837,0.0,0.9992758156592471,0.0,0.9964100978107292,0.0
885,40,33,54,107.28586838267178,402.66935110396935,402.66935110396935,0.9999969168326232,0.14697386000654128,0.9999471691195948,0.146966548370588,0.9999394629381688,0.14696541575986588,0.9998138101140649,0.14694694802234748,0.9987412046145028,0.14678930256576525
886,120,23,150,50.67600447358422,173.54115533515508,173.54115533515508,0.9999143705622375,0.06333709771281221,0.9990310914073529,0.06328114858377912,0.9989152069038125,0.06327380816709924,0.9972309443446801,0.06316712272940338,0.9861359994944067,0.06246434094449424
887,72,31,99,66.55901498210962,1985.257003992488,1985.257003992488,0.999934552762308,0.724571382157996,0.9989904286054999,0.7238872520383421,0.9988645089670543,0.7237960083002221,0.9969940122647177,0.7224406112122927,0.9849113132035052,0.7136852602397747
888,115,86,239,61.140378439242646,1123.6794415764514,1123.6794415764514,0.9998525822916527,0.4100825338348139,0.9981652542874799,0.40939048807165185,0.9979412864721431,0.40929862924082266,0.9947416266834986,0.40798631118836615,0.9759982520570785,0.4002988473606481
889,42,34,64,58.44797303736176,784.5966024295684,784.5966024295684,0.9999686154614859,0.28636877205295774,0.9996105349694463,0.28626622576378824,0.9995632419855051,0.2862526821049888,0.9988845108676836,0.2860583086079016,0.9946414982005908,0.2848432041451283
890,93,83,195,61.61113328483648,15.252649962183728,15.252649962183728,0.9999121177187735,0.00556672797644626,0.9989918029574314,0.00556160438424419,0.9988714700433533,0.005560934464770853,0.9971218967459899,0.005551194210153781,0.9855688745117178,0.005486876025640974
891,101,44,61,62.623252233844205,1899.2936710604167,1899.2936710604167,0.9998076961568667,0.6931088767997051,0.997677026693318,0.6916318068347626,0.9974055818811939,0.6914436298387586,0.9935744223227325,0.6887877083964525,0.9706066395282913,0.6728654723540356
892,77,41,88,8.461946009700014,609.0553992108805,609.0553992108805,0.9999134802194872,0.2222859869130685,0.9988727786699504,0.22205463352540347,0.9987259749610025,0.22202199829448446,0.9965110604853131,0.22152961124310822,0.9820119746898842,0.2183063887752336
893,98,30,237,21.035427924206104,1532.645839097783,1532.645839097783,0.9999806219192604,0.5594048908674832,0.9997349046883478,0.5592674327830665,0.9996994061939981,0.5592475743668909,0.9991520574219285,0.5589413788533033,0.9951171334529254,0.5566841789105619
894,74,86,175,101.49598060091462,309.51649238146814,309.51649238146814,0.99924060492016,0.11288772818420886,0.9952955618261758,0.1124420427804374,0.9948503819295039,0.11239174924060215,0.988927685506795,0.11172264137950019,0.9563979959154205,0.10804764785098844
895,42,33,54,108.62622784042424,-1991.894756397844,0.0,0.9999249028967147,0.0,0.998991464718684,0.0,0.9988645820847073,0.0,0.997029606765265,0.0,0.9869512396958132,0.0
896,120,24,150,1.6481551879205891,-125.69654758562808,0.0,0.9999670857532413,0.0,0.9994513658614557,0.0,0.9993752800797584,0.0,0.9982258850660355,0.0,0.9903277783092028,0.0
897,72,32,99,68.34728466770264,2004.6634676036224,2004.6634676036224,0.9992488085525052,0.7311525172663534,0.9953139636268908,0.7282733827126849,0.9949075658366375,0.7279760205694309,0.9899250316777083,0.7243302895347911,0.9602142907516156,0.7025908760553506
898,115,85,239,53.74045291845062,-1473.4438509325385,0.0,0.9997628634428724,0.0,0.9969491768546492,0.0,0.9965759279545526,0.0,0.9913118699852942,0.0,0.9617730314809628,0.0
899,42,33,54,108.62622784042424,3734.6800162059462,3734.6800162059462,0.9999249028967147,1.3630558366825862,0.998991464718684,1.3617834127704895,0.9988645820847073,1.361610451666796,0.997029606765265,1.3591090900024463,0.9869512396958132,1.345370681229498
900,93,82,195,48.0462706924845,-21.898318999481106,0.0,0.9989652712930539,0.0,0.9935503390581873,0.0,0.9929231482242099,0.0,0.9843215140850406,0.0,0.9323736862791265,0.0
901,102,44,28,82.61394902530616,-2935.749132400348,0.0,0.9996388680059021,0.0,0.9963997992711975,0.0,0.9960411629656398,0.0,0.9914201986226836,0.0,0.9677605906130383,0.0
902,77,40,88,76.81064538249224,37.60559873531118,37.60559873531118,0.9999010701892455,0.01372468562349892,0.9985260589396604,0.013705812159221344,0.9983316560948634,0.013703143777309672,0.9955699585826273,0.013665236597016859,0.9799562557154595,0.013450922231666655
903,98,31,237,123.45187041472968,-585.9534672937534,0.0,0.9999780266906383,0.0,0.9996587154576351,0.0,0.9996094496306613,0.0,0.998826805616424,0.0,0.9930674868502487,0.0
904,75,87,175,171.2106539388034,373.2448978674757,373.2448978674757,0.999938126343072,0.13622595840186094,0.9993590119731436,0.13614706311025296,0.9992850928451668,0.13613699278311212,0.9982378063918632,0.13599431635437714,0.9916370536299473,0.13509506684335568
905,43,33,53,20.763253977676797,58.68508085888645,58.68508085888645,0.9999402483675927,0.021418774630270122,0.9992454908921212,0.021403892887271864,0.9991488042875744,0.021401821854931745,0.997766881600289,0.02137222099563666,0.9894720982845565,0.021194546284836052
906,120,25,150,94.79031107598688,629.1178182181158,629.1178182181158,0.9999200458088141,0.22960964392830682,0.9991008934288749,0.22942154360261652,0.9989936478978327,0.22939691702542295,0.9974616821147173,0.2290451347809867,0.9885267568137113,0.22699342572135825
907,72,33,99,121.05189590079222,-142.97110913744777,0.0,0.9997432845198956,0.0,0.9979045826572537,0.0,0.997692107495702,0.0,0.9948350586986261,0.0,0.977763573651668,0.0
908,115,84,239,128.5637442218357,-740.5009534215255,0.0,0.9999195064411747,0.0,0.9988637016969116,0.0,0.998719561657719,0.0,0.9966485197414656,0.0,0.9841304436427571,0.0
909,43,33,53,20.763253977676797,1258.410066243645,1258.410066243645,0.9999402483675927,0.4592922290786014,0.9992454908921212,0.45897311330133445,0.9991488042875744,0.45892870324163654,0.997766881600289,0.4582939589631721,0.9894720982845565,0.4544840017932051
910,94,82,195,110.19239129153956,211.7496377248066,211.7496377248066,0.999883072051112,0.07727958057000624,0.9987073655811476,0.07718871184203996,0.9985596683342367,0.07717729652597785,0.9964497046240239,0.07701422034727158,0.9826194408547924,0.07594529837715933
911,102,44,28,82.61394902530616,2216.314087563455,2216.314087563455,0.9996388680059021,0.808662502557675,0.9963997992711975,0.8060422428691062,0.9960411629656398,0.8057521223649496,0.9914201986226836,0.8020139718093804,0.9677605906130383,0.7828744220830082
912,78,39,88,66.30645674287977,1.2466098070373357,1.2466098070373357,0.9999606443018102,0.0004549946722308735,0.9993744488138683,0.00045472794590977356,0.9992845975824453,0.0004546870624691864,0.9978957861324358,0.000454055135788783,0.9880378599228924,0.0004495696553549815
913,98,31,237,123.45187041472968,233.08573701999384,233.08573701999384,0.9999780266906383,0.08507442460457007,0.9996587154576351,0.08504725878822966,0.9996094496306613,0.08504306743424929,0.998826805616424,0.08497648298198707,0.9930674868502487,0.0844865014853254
914,75,86,201,12.72978763696357,617.0158138211225,617.0158138211225,0.9998641650705097,0.22518018055536854,0.9985353383746715,0.22488091446928518,0.9983712803077195,0.22484396682536675,0.996076740491638,0.22432721174189973,0.9822604234105372,0.22121562830525054
915,119,25,150,43.43712520585539,831.4699186272119,831.4699186272119,0.9999641257040003,0.3034756329336712,0.999422309230937,0.3033111989376206,0.99934340351859,0.3032872521175487,0.9981351777276806,0.30292057187653015,0.9899901453545601,0.30044866434388967
916,73,33,99,104.1333555786876,2435.367607198324,2435.367607198324,0.9997892463935486,0.8887218358126062,0.9980544006225857,0.8871797154867642,0.9978461289964768,0.8869945809270849,0.9949787506750218,0.8844457420242812,0.9769529337433085,0.8684224279374758
917,116,84,239,101.45964014116534,-975.2792594555387,0.0,0.999422370139239,0.0,0.9951231552259818,0.0,0.9945800296547073,0.0,0.9868754784818087,0.0,0.9410114278179728,0.0
918,43,33,53,20.763253977676797,-2105.7540223122323,0.0,0.9999402483675927,0.0,0.9992454908921212,0.0,0.9991488042875744,0.0,0.997766881600289,0.0,0.9894720982845565,0.0
919,94,81,195,117.04043016138957,53.853449107337234,53.853449107337234,0.9992992777664126,0.019642735171340207,0.995216934217792,0.01956249054894519,0.9947537569814345,0.019553386101465252,0.9884685338087231,0.0194298405560804,0.9511338974775465,0.018695971943855683
920,78,40,88,118.95728667118703,-1883.936755402616,0.0,0.9996854221344883,0.0,0.9966539827877737,0.0,0.9962956756798862,0.0,0.9914572898099805,0.0,0.9638687196435433,0.0
921,99,31,193,125.72404213921956,-1085.3598715215842,0.0,0.9999715960142899,0.0,0.9996444521026568,0.0,0.9996013432623946,0.0,0.9989830280392975,0.0,0.99511920485765,0.0
922,74,85,581,82.18295645632054,-39.90146535557653,0.0,0.9998369423991934,0.0,0.9984201709403024,0.0,0.9982477654533689,0.0,0.9958897506070592,0.0,0.9821038282821006,0.0
923,118,25,150,130.20636795933945,-370.5564690708308,0.0,0.999837977919032,0.0,0.9986002214614103,0.0,0.9984581205287197,0.0,0.996542680557247,0.0,0.9858673625826767,0.0
924,74,33,99,134.77888899818257,-712.3336672622172,0.0,0.9997672538398734,0.0,0.9981113836584433,0.0,0.9979175682392509,0.0,0.995309407148533,0.0,0.9798575518787787,0.0
925,116,83,239,66.73392779336615,-376.4231216395345,0.0,0.998461433687984,0.0,0.9898069179796629,0.0,0.988766990579891,0.0,0.9744818539397044,0.0,0.8966282565048708,0.0
926,44,33,52,124.95695409662136,-2543.601175553028,0.0,0.999698951195617,0.0,0.9966758579755011,0.0,0.9963454923096683,0.0,0.9921582201506509,0.0,0.9704834993310624,0.0
927,95,81,195,42.00964713981238,-766.7974112865015,0.0,0.9999057118636974,0.0,0.9987833018702862,0.0,0.9986392596898584,0.0,0.9965806056274159,0.0,0.9832783593420418,0.0
928,79,40,88,154.69403896476666,1860.62151020684,1860.62151020684,0.9999169566533326,0.6790704542589591,0.9991273399080637,0.6785342043250697,0.9990246165564919,0.6784644421387694,0.9975443462962154,0.6774591508579451,0.9879732837195692,0.6709591852673852
929,99,32,193,133.6824379144393,-224.7110564786705,0.0,0.999803021789991,0.0,0.9981656331914904,0.0,0.9979707470139929,0.0,0.9953470509630387,0.0,0.9803453035753309,0.0
930,75,85,129,44.81433214709524,-646.0206990409044,0.0,0.9998512326245552,0.0,0.9986597264466153,0.0,0.9985135420084595,0.0,0.9964932641887642,0.0,0.984631455854242,0.0
931,118,26,150,28.675783062179867,-26.180363637828005,0.0,0.9999704575635362,0.0,0.9995432125746964,0.0,0.9994816214911961,0.0,0.9985472833962349,0.0,0.9920209421894812,0.0
932,74,34,99,8.787255803154592,1118.4449502730638,1118.4449502730638,0.9998934247693572,0.4081888993867524,0.9987956222465025,0.40774074082060185,0.9986557067136149,0.40768362276585546,0.9967269298264056,0.406896233534914,0.9849374960665188,0.4020834046157207
933,116,82,239,27.009499706375863,1794.3966521956177,1794.3966521956177,0.9996155612331006,0.6547029880441515,0.9958734498681704,0.65225207432569,0.9954021952271419,0.6519434238468695,0.9888866586154763,0.6476760420114903,0.952732289455108,0.6239965651824728
934,44,34,52,116.27915950307536,3294.4541492056387,3294.4541492056387,0.9999571223740469,1.202424205154012,0.9994810034697857,1.2018516837106368,0.9994152664352491,1.201772636519779,0.9984601273918668,1.200624104968422,0.9925334351496846,1.1934974011837844
935,95,80,195,127.32258010565089,376.48545268047104,376.48545268047104,0.9999132079501999,0.13740526350875423,0.9989310082137035,0.13727029238072186,0.9988023387680622,0.1372526109870336,0.996980371820841,0.1370022414084575,0.9855319365137465,0.13542902959604528
936,79,39,41,32.1644763212055,1084.6308887956277,1084.6308887956277,0.9997671142604915,0.39579807721108384,0.997629468923117,0.3949518042118784,0.9973691850529769,0.39484876035910416,0.9937672459238722,0.39342278768887334,0.9722886990459596,0.3849196398714398
937,98,32,193,94.63503983590172,392.6778876857469,392.6778876857469,0.9999898801629904,0.14332597855507706,0.9998292677328535,0.1433029583883993,0.9998039587672923,0.1432993309194346,0.9993890218642928,0.14323985907992826,0.9960305373012153,0.14275849612214836
938,75,86,201,12.72978763696357,580.1366163158336,580.1366163158336,0.9998641650705097,0.21172110192730348,0.9985353383746715,0.2114397230539108,0.9983712803077195,0.21140498378038888,0.996076740491638,0.2109191152841991,0.9822604234105372,0.20799351200809668
939,118,27,150,57.49973058562677,937.9784947951504,937.9784947951504,0.9999386116354809,0.34234113354773127,0.9993081817618028,0.34212529822037624,0.9992267256440468,0.3420974107287217,0.9980525441256228,0.34169541541887904,0.9904934577587758,0.33910747035375244
940,74,35,99,69.86483005897622,373.7259182100729,373.7259182100729,0.9999679731169089,0.13640559136083052,0.9995787417444543,0.13635249632482616,0.9995235649394079,0.13634496965904874,0.9987121317107354,0.13623428208466384,0.9933530373846584,0.1355032482412214
941,116,81,239,122.75228047725064,543.3282990754216,543.3282990754216,0.9996517933020868,0.19824577461071896,0.9968117015397828,0.19768254229807175,0.9964639599142008,0.19761357997700177,0.9917156600842567,0.1966719217074139,0.964994736940594,0.19137276639911338
942,45,34,52,130.0344443209438,-577.042325979314,0.0,0.9998849498562029,0.0,0.9988000847049816,0.0,0.998669916804038,0.0,0.9969234738106975,0.0,0.9871439622999231,0.0
943,96,80,195,12.214234116800274,-168.4139841053617,0.0,0.9998925387194011,0.0,0.9985895196817506,0.0,0.9984098450562942,0.0,0.99578209467035,0.0,0.9784993423240836,0.0
944,98,33,419,96.14642883416982,2370.394309167264,2370.394309167264,0.9999706953304505,0.8651685686240462,0.9996417455173905,0.8648839632448653,0.9995968690770679,0.8648451364214191,0.9989299799823804,0.8642681480294834,0.9940884079217517,0.8600792493056059
945,75,85,129,44.81433214709524,77.83277775985708,77.83277775985708,0.9998512326245552,0.02840473755535195,0.9986597264466153,0.02837088809937726,0.9985135420084595,0.02836673515095353,0.9964932641887642,0.028309341151341507,0.984631455854242,0.02797235946678673
946,117,27,191,6.30101616507107,160.45422665424286,160.45422665424286,0.9999634527315051,0.05856365230904716,0.9994255356514791,0.05853214876883309,0.9993496557305974,0.05852770480111446,0.9982114258005296,0.058461043462952375,0.990491231022952,0.05800890413578283
947,74,36,99,42.96780765802412,753.6150661694961,753.6150661694961,0.9997038943158132,0.2749880495096208,0.9970083184295828,0.27424657880066955,0.9967064976045246,0.2741635570974872,0.9928119049023412,0.27309227343349707,0.9706874618858277,0.2670065139739307
948,117,81,239,32.53544604443122,-1122.7867347555227,0.0,0.9997780353902951,0.0,0.9973819424842704,0.0,0.9970707981861161,0.0,0.9926727202508708,0.0,0.9671258424670884,0.0
949,45,33,52,117.83362114245942,3481.0441571555853,3481.0441571555853,0.9999839924412902,1.2705607784599569,0.9997374702773698,1.2702475520534686,0.9997012126808186,1.2702014838359295,0.9991370216228176,1.269484633331049,0.9950815971091679,1.2643318875211196
950,97,80,195,151.8140196059734,-135.37778274726818,0.0,0.9999403794614363,0.0,0.9992477352678134,0.0,0.9991546760666202,0.0,0.9977971730163041,0.0,0.9894298574458364,0.0
951,98,33,419,96.14642883416982,-251.92082765401992,0.0,0.9999706953304505,0.0,0.9996417455173905,0.0,0.9995968690770679,0.0,0.9989299799823804,0.0,0.9940884079217517,0.0
952,76,85,129,12.863524393543871,176.03435060224402,176.03435060224402,0.9998569023961394,0.06424334358559364,0.9984818251444425,0.06415499138226753,0.9983113989996059,0.06414404106992537,0.9959719588392304,0.06399372610219273,0.9823943908305778,0.06312133289817896
953,117,28,191,115.10990547291787,2374.330401888499,2374.330401888499,0.9996830133641494,0.8663558863719324,0.9978667307293773,0.8647818402684034,0.9976602248311617,0.8646028759386132,0.9948632347133081,0.8621789187238436,0.9785344281260956,0.8480278753279434
954,74,37,99,53.750390035368255,-433.0587992452295,0.0,0.9995528287997505,0.0,0.9963057848907083,0.0,0.9959424084118678,0.0,0.991125689845845,0.0,0.962418778599894,0.0
955,118,81,239,15.088976286636512,-1505.9213186275065,0.0,0.9999442057012173,0.0,0.9991561836801577,0.0,0.9990436684308838,0.0,0.9973472979838135,0.0,0.9860051813450823,0.0
956,46,33,52,118.39056609360848,1208.0940374524848,1208.0940374524848,0.9999800458153036,0.44094552478613985,0.9996901794453087,0.44081770695700395,0.9996511786221718,0.44080050937541493,0.9990922807270041,0.44055406093205074,0.995627400995341,0.4390262072333767
957,97,79,195,0.8929009492075611,-16.476302246230528,0.0,0.9998340612785745,0.0,0.9982287587782733,0.0,0.9980222759422825,0.0,0.9950188042346958,0.0,0.974710976442731,0.0
958,99,33,146,134.37290487531732,-1009.2255023650883,0.0,0.9995623537391845,0.0,0.9963430708751349,0.0,0.9960048489958022,0.0,0.9917102511609057,0.0,0.9688040545854206,0.0
959,77,85,129,77.39185346635352,-621.1859127647031,0.0,0.9999216087721906,0.0,0.99916773754857,0.0,0.9990727850682216,0.0,0.9977612209423344,0.0,0.9900463382335362,0.0
960,118,28,150,101.4185249442358,1080.8144214834017,1080.8144214834017,0.9995736181568424,0.3943290573709643,0.9972077490574788,0.3933957284846583,0.9969169361762736,0.393281003598733,0.9927506654912017,0.39163742121304934,0.9656297380530029,0.3809382895458376
961,74,38,43,109.15325501998794,-846.6472512990139,0.0,0.9990093107430108,0.0,0.9932745762719805,0.0,0.9926632422763253,0.0,0.9847066529499652,0.0,0.9408417461986495,0.0
962,118,80,239,92.83318060252708,-120.57374803890576,0.0,0.9998286836526324,0.0,0.9982140071390742,0.0,0.9979969668103568,0.0,0.9948157804203652,0.0,0.9757784030505134,0.0
963,46,34,52,121.53475038743672,-505.7297124885403,0.0,0.999120145193293,0.0,0.9939399357156626,0.0,0.9934000295690594,0.0,0.9864773265658097,0.0,0.94929355978924,0.0
964,97,78,195,116.47914618163644,-1551.612614984248,0.0,0.9997084043363138,0.0,0.9970946085464836,0.0,0.9967884384281395,0.0,0.9926317701765043,0.0,0.9677993147811736,0.0
965,99,34,146,27.999855691743395,-1036.801325865995,0.0,0.9998897675489357,0.0,0.9984484692034409,0.0,0.9982588921174808,0.0,0.9956255734751766,0.0,0.9791333985519606,0.0
966,78,85,129,146.17254817255602,2198.701928493523,2198.701928493523,0.9997134383423522,0.8022962306608405,0.9976118580429415,0.8006096574009632,0.9973756393360865,0.8004200856988606,0.9943120785265195,0.7979614978719415,0.9781975649852891,0.7850291784920006
967,117,28,191,115.10990547291787,-596.0427603658543,0.0,0.9996830133641494,0.0,0.9978667307293773,0.0,0.9976602248311617,0.0,0.9948632347133081,0.0,0.9785344281260956,0.0
968,75,38,99,35.18161808447181,-13.784349010593584,0.0,0.999902813336866,0.0,0.998625507876644,0.0,0.9984640912292095,0.0,0.9962464809280959,0.0,0.9828872443994671,0.0
969,119,80,239,103.78878439260136,1112.1870966624122,1112.1870966624122,0.9999113139207312,0.4059122883195294,0.9989257160696439,0.40551218655697513,0.9987882347294792,0.40545637624198966,0.9967040268002536,0.4046102955965288,0.9824505047088055,0.3988241026730118
970,47,34,52,40.94619516114204,1026.5429000175925,1026.5429000175925,0.9998978235528548,0.37464987420159773,0.99860199746151,0.37416434350968714,0.9984409686301284,0.3741040079133903,0.9962188336039856,0.3732714002324923,0.9832122395588858,0.36839798346129327
971,98,78,195,42.56840313961688,1621.8740260724678,1621.8740260724678,0.9999314632485218,0.5919434468548261,0.9990605501342151,0.5914278802087692,0.9989388657172005,0.5913558449784724,0.997158915020429,0.5903021426104564,0.9850966824173604,0.5831614936697496
972,100,34,146,98.667518383837,1681.1590820995025,1681.1590820995025,0.9999468596034796,0.6135904567933321,0.9993182605130535,0.6132047338928297,0.99923152162856,0.6131515089126751,0.9979476841683408,0.6123637166354168,0.9897537648506413,0.6073357387496032
973,78,84,129,14.72416342426291,480.9963093722928,480.9963093722928,0.9999014057956426,0.17554634336221303,0.9988776322876788,0.1753666059453913,0.9987448941863692,0.17534330195944361,0.9968924088921043,0.17501807287420024,0.9862710530260832,0.17315334883938888
974,118,28,150,101.4185249442358,1401.2579820104208,1401.2579820104208,0.9995736181568424,0.5112410865329988,0.9972077490574788,0.5100310411026444,0.9969169361762736,0.5098823021897074,0.9927506654912017,0.5077514248704819,0.9656297380530029,0.4938801780113917
975,76,38,99,32.77691450602341,-1540.2866873098314,0.0,0.9992546806500826,0.0,0.9942638135114411,0.0,0.9937322259477955,0.0,0.986840679036466,0.0,0.9495738400142681,0.0
976,119,79,239,68.04096793513806,-47.16728296970901,0.0,0.9998996579707121,0.0,0.9987553066240644,0.0,0.9985968334587406,0.0,0.9962686094990967,0.0,0.9809647847758982,0.0
977,47,35,52,146.03120101241413,1760.148935937319,1760.148935937319,0.999818343013146,0.6423376552935989,0.9983760985446715,0.6414110790443092,0.9982049658959458,0.6413011341277203,0.9959029483486237,0.6398221929139241,0.9831708385272355,0.6316423934265851
978,98,77,195,136.45731345887708,-309.78047586711403,0.0,0.9999337571619119,0.0,0.9992526135131622,0.0,0.9991618513654299,0.0,0.9978491327482567,0.0,0.9894485823399137,0.0
979,101,34,146,138.0163277151374,355.66612993418295,355.66612993418295,0.999844600987242,0.1297979638155827,0.998468506671049,0.12961932181453203,0.9982953085738329,0.12959683756014573,0.9958243687366105,0.12927606475278589,0.9806033601834954,0.1273001017726756
980,79,84,129,5.432295920190892,-216.8069564756368,0.0,0.9999015818370085,0.0,0.9988760183715356,0.0,0.9987431860202324,0.0,0.9968684186663703,0.0,0.9858312597610062,0.0
981,118,29,135,127.99414957164312,1620.2362362171898,1620.2362362171898,0.9997621654919928,0.5912455741671192,0.9983887983631299,0.5904333837635674,0.9982264050897486,0.590337346618459,0.9959627412353058,0.588998646994151,0.9820472349424731,0.5807692082417023
982,120,79,239,89.25916236570808,-141.91875503627435,0.0,0.9997380791255952,0.0,0.9971496248936765,0.0,0.9968185941612259,0.0,0.9921830101161082,0.0,0.9649620532269897,0.0
983,48,35,52,21.98478937896724,-1344.078002954005,0.0,0.9998550251068692,0.0,0.9982592483492757,0.0,0.9980530464467618,0.0,0.9951566090089576,0.0,0.9782325181122862,0.0
984,99,77,195,44.37439427623949,1047.5787713970292,1047.5787713970292,0.9999477602192417,0.3823462768307648,0.9992182899778734,0.3820673520289483,0.9991154274560857,0.3820280208720664,0.9975926561046804,0.38144576449844664,0.9873854935512035,0.3775428900138109
985,101,35,146,97.9036788876682,1647.9209965649466,1647.9209965649466,0.9999244685412987,0.6014457322412118,0.998936062728698,0.600851214878737,0.998801764123719,0.6007704354545388,0.9968586025562655,0.5996016409419842,0.9842044736311195,0.5919902942086037
986,80,84,129,41.99383773363417,1771.4577431099713,1771.4577431099713,0.99967557525515,0.6463723090100324,0.9973499035952933,0.644868571399561,0.9970886519432123,0.6446996507639385,0.9936242325256025,0.6424596192639511,0.9744464877608526,0.6300596332364515
987,117,29,135,51.607590496798665,-990.8253910073236,0.0,0.999902690178797,0.0,0.9989219570305256,0.0,0.9988003984843057,0.0,0.9970809571714305,0.0,0.9860242111175412,0.0
988,120,78,239,4.2162779321865065,2176.599155980164,2176.599155980164,0.9999006293379916,0.7943797460466043,0.9985785383673401,0.7933293993834443,0.9983922058290087,0.793181365878777,0.9956813996678826,0.7910277423619255,0.9787215895988206,0.7775538738390304
989,55,37,50,95.15679270958728,2283.90373417728,2283.90373417728,0.9999408600812537,0.833575562468046,0.9992942691724805,0.8330365482103192,0.9992099815664524,0.8329662839662937,0.9980319919106355,0.8319842825008775,0.9911664896252048,0.826261029098933
