catalog_model_id,workspace_model_id,label,site_no,station_name,usgs_da_km2,usgs_da_source,v1b_nhdplusid,v1b_pick_rule,reference_class,reference_gnis,reference_ftype,reference_has_wb_link,swat_gis_id,swat_lcha,mapping_method,mapped_nhdplusid,replacement_steps_downstream,chandeg_present,nhd_tda_km2,swat_da_km2,swat_nhd_ratio,assignment_class,calibration_eligible,production_gis_channel,same_gis_as_production,notes
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295194,PEACE RIVER AT BOWLING GREEN FL,1587.662711635968,nwis_drain_area_km2,15000700070531,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,332.0,328.0,exact_crosswalk,15000700070531.0,0,True,1342.29999993,1537.7319946,1.1455948705059908,mainstem_known_nhd_offset,True,332,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295203,PEACE RIVER AT SH 664A NEAR BOWLING GREEN FL,1590.252699746304,nwis_drain_area_km2,15000700022334,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,322.0,318.0,exact_crosswalk,15000700022334.0,0,True,1352.06159996,1548.0414903,1.1449489360143044,mainstem_known_nhd_offset,True,322,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295420,PAYNE CREEK NEAR BOWLING GREEN FL,313.388561350656,nwis_contrib_drain_area_km2,15000700094341,nhd_first_v1b_gnis,tributary,Payne Creek,460.0,False,792.0,754.0,exact_crosswalk,15000700094341.0,0,True,181.27969986,231.2184641,1.2754790761379629,tributary_clean,True,792,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295435,HOG BRANCH NEAR WACHULA FL,13.752836865884158,nwis_drain_area_km2,15000700058459,nhd_first_v1b_gnis,tributary,Hog Branch,460.0,False,1893.0,1739.0,exact_crosswalk,15000700058459.0,0,True,13.14650001,13.7275833,1.044200607732704,tributary_clean,True,1893,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295440,PEACE RIVER AT STATE HWY 664A NEAR WAUCHULA FL,1952.851035193344,nwis_drain_area_km2,15000700082634,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,293.0,289.0,exact_crosswalk,15000700082634.0,0,True,1572.43579986,1818.9124877,1.156748331386213,mainstem_known_nhd_offset,True,4746,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295520,LITTLE CHARLIE CREEK NEAR BOWLING GREEN FL,121.85402973360566,wbd_upstream_hu12_area_sqkm,15000700083080,nhd_first_v1b_gnis,tributary,Little Charlie Creek,460.0,False,1020.0,972.0,downstream_replacement,15000700083077.0,1,True,49.28129994,57.2808111,1.162323460820624,tributary_clean,True,1044,False,Mapped at downstream step 1 to NHD 15000700083077 (ref 15000700083080).
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295521,LT CHARLIE CR BL PARKER BRANCH NR BOWLING GREEN FL,121.85402973360566,wbd_upstream_hu12_area_sqkm,15000700071156,nhd_first_v1b_gnis,tributary,Parker Branch,336.0,False,3144.0,2777.0,exact_crosswalk,15000700071156.0,0,True,9.39419997,9.4665183,1.0076981893328805,tributary_clean,True,1044,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295580,LITTLE CHARLIE CREEK NEAR MOUTH NEAR WAUCHULA FL,121.85402973360566,wbd_upstream_hu12_area_sqkm,15000700034312,nhd_first_v1b_gnis,tributary,Little Charlie Creek,460.0,False,686.0,653.0,downstream_replacement,15000700022326.0,1,True,92.49909988,110.7188767,1.196972476960713,tributary_clean,True,695,False,Mapped at downstream step 1 to NHD 15000700022326 (ref 15000700034312).
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295607,PEACE R AT WAUCHULA FL,2092.710393151488,nwis_drain_area_km2,15000700046526,nhd_first_v1b_levelpath,mainstem,Peace River,558.0,True,281.0,277.0,exact_crosswalk,15000700046526.0,0,True,1683.96909977,1949.981436,1.1579674688011392,mainstem_known_nhd_offset,True,281,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295637,"PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL",2139.330179137536,nwis_contrib_drain_area_km2,15000700022140,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,269.0,265.0,exact_crosswalk,15000700022140.0,0,True,1731.61689974,2001.1558674,1.155657390327197,mainstem_known_nhd_offset,True,269,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295755,HICKORY CREEK NEAR ONA FL,9.71245541376,nwis_drain_area_km2,15000700021552,nhd_first_v1b_gnis,tributary,Hickory Creek,460.0,False,2092.0,1907.0,exact_crosswalk,15000700021552.0,0,True,7.62710002,7.6221091,0.9993456333354864,tributary_clean,True,1709,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295798,PEACE RIVER AT PEACE RIVER RANCH NR BUCHANAN FL,3257.1980523767875,wbd_upstream_hu12_area_sqkm,15000700069974,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,249.0,245.0,exact_crosswalk,15000700069974.0,0,True,1897.44889973,2167.1336771,1.1421301924960272,mainstem_known_nhd_offset,True,249,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295850,OAK CREEK NEAR ONA FL,38.84982165504,nwis_drain_area_km2,15000700009626,nhd_first_v1b_gnis,tributary,Oak Creek,460.0,False,922.0,876.0,exact_crosswalk,15000700009626.0,0,True,58.98210004,60.187317400000005,1.02043361221765,tributary_clean,True,922,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296057,BUCKHORN CREEK NEAR GRIFFINS CORNER FL,45.32479193088,nwis_drain_area_km2,15000700023237,nhd_first_v1b_gnis,tributary,Buckhorn Creek,460.0,False,1033.0,985.0,exact_crosswalk,15000700023237.0,0,True,44.01000001,41.4236007,0.9412315539783612,tributary_clean,True,1033,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296180,LITTLE CHARLEY BOWLEGS CREEK NEAR CREWSVILLE FL,54.9077479391232,nwis_drain_area_km2,15000700023946,nhd_first_v1b_levelpath,tributary,,460.0,False,2548.0,2277.0,exact_crosswalk,15000700023946.0,0,True,37.93820003,46.2849815,1.220009949428273,tributary_clean,True,2242,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296191,"L CHARLEY BOWLEGS C AT SFL RD, NEAR SEBRING FL",79.2536361762816,nwis_drain_area_km2,15000700096048,nhd_first_v1b_levelpath,mainstem,,460.0,False,1938.0,1778.0,exact_crosswalk,15000700096048.0,0,True,80.99430002,89.29131520000001,1.1024394948527394,mainstem_known_nhd_offset,True,1938,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296207,L CHARLEY BOWLEGS CR AT COTT RD NEAR SEBRING FL,98.6785470038016,nwis_drain_area_km2,15000700072094,nhd_first_v1b_levelpath,tributary,,460.0,False,1881.0,1729.0,exact_crosswalk,15000700072094.0,0,True,86.57369999,94.8680045,1.0958062842521237,tributary_clean,True,1881,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296222,LITTLE CHARLEY BOWLEGS C AB CT NEAR SEBRING FL,108.5205018230784,nwis_drain_area_km2,15000700084216,nhd_first_v1b_levelpath,mainstem,,460.0,False,1725.0,1592.0,exact_crosswalk,15000700084216.0,0,True,95.57879997,103.860065,1.0866433250113967,mainstem_known_nhd_offset,True,1725,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02296223,LITTLE CHARLEY BOWLEGS CREEK NEAR SEBRING FL,108.5205018230784,nwis_drain_area_km2,15000700084216,nhd_first_v1b_levelpath,tributary,,460.0,False,1725.0,1592.0,exact_crosswalk,15000700084216.0,0,True,95.57879997,103.860065,1.0866433250113967,tributary_clean,True,1725,True,
